date_datawrapper,2023,2022,Mittelwert,Maximum,Minimum
2023-01-01,84.28,58.31,65.54272727272728,85.1,51.26
2023-01-02,84.27,58.44,65.00454545454546,84.26,50.93
2023-01-03,83.9,58.3,64.42727272727272,83.66,50.57
2023-01-04,83.67,57.97,63.81818181818182,83.06,50.25
2023-01-05,83.26,57.33,63.17,82.4,49.9
2023-01-06,82.97,56.64,62.50636363636364,81.46,49.57
2023-01-07,82.76,55.84,61.843636363636364,80.51,49.16
2023-01-08,82.4,55.33,61.21545454545455,79.74,48.53
2023-01-09,81.94,54.73,60.59090909090909,78.99,47.87
2023-01-10,81.36,53.71,59.94818181818182,78.31,47.27
2023-01-11,80.89,52.66,59.30090909090909,77.61,46.69
2023-01-12,80.48,51.64,58.7,77.06,46.05
2023-01-13,80.03,50.52,58.1109090909091,76.34,45.46
2023-01-14,79.67,49.37,57.407272727272726,75.25,44.93
2023-01-15,79.2,48.46,56.695454545454545,74.2,44.32
2023-01-16,78.45,47.67,55.98363636363637,73.13,43.71
2023-01-17,77.58,46.62,55.222727272727276,72.05,43.02
2023-01-18,76.64,45.6,54.41636363636364,70.91,42.36
2023-01-19,75.65,44.76,53.61727272727273,69.7,41.68
2023-01-20,74.54,43.82,52.83363636363637,68.32,41.13
2023-01-21,73.63,42.9,52.01818181818182,66.82,40.58
2023-01-22,72.66,42.04,51.20272727272727,65.3,39.93
2023-01-23,71.65,41.22,50.39545454545455,63.78,39.33
2023-01-24,70.68,40.28,49.61181818181819,62.41,38.81
2023-01-25,69.74,39.32,48.83818181818182,61.33,38.17
2023-01-26,68.75,38.34,48.11363636363637,60.43,37.48
2023-01-27,67.72,37.4,47.42818181818182,59.46,36.91
2023-01-28,66.81,36.67,46.75454545454545,58.41,36.41
2023-01-29,65.94,36.18,46.10636363636364,57.27,35.78
2023-01-30,64.96,35.72,45.450909090909086,56.38,35.19
2023-01-31,64.3,34.98,44.809999999999995,55.48,34.58
2023-02-01,63.53,34.29,44.193636363636365,55.53,33.83
2023-02-02,62.66,33.66,43.56636363636364,55.3,33.03
2023-02-03,61.82,32.94,42.93454545454545,54.81,32.31
2023-02-04,61.16,32.49,42.233636363636364,54.11,31.62
2023-02-05,60.52,32.23,41.49636363636363,53.13,30.77
2023-02-06,59.43,32.03,40.767272727272726,52.44,29.92
2023-02-07,58.48,31.53,40.056363636363635,52.2,29.11
2023-02-08,57.42,30.97,39.33181818181818,51.88,28.21
2023-02-09,56.28,30.43,38.64454545454546,51.53,27.49
2023-02-10,55.14,29.85,37.92181818181818,51.13,26.94
2023-02-11,54.26,29.19,37.17727272727273,50.71,26.46
2023-02-12,53.44,28.52,36.43454545454545,50.3,25.76
2023-02-13,52.46,28.13,35.70818181818182,50.01,24.97
2023-02-14,51.45,27.59,35.07363636363636,49.74,24.29
2023-02-15,50.43,27.15,34.51090909090909,49.29,23.7
2023-02-16,49.78,26.84,34.017272727272726,48.78,23.21
2023-02-17,49.18,26.5,33.50272727272727,48.23,22.7
2023-02-18,48.75,26.26,32.944545454545455,47.71,22.17
2023-02-19,48.3,25.9,32.38545454545454,47.28,21.41
2023-02-20,47.57,25.63,31.90727272727273,47.02,20.86
2023-02-21,46.8,25.09,31.423636363636366,46.84,20.21
2023-02-22,46.11,24.61,30.930000000000003,46.59,19.46
2023-02-23,45.28,24.26,30.477272727272727,46.28,18.58
2023-02-24,44.46,23.93,30.069999999999997,45.9,17.94
2023-02-25,43.94,23.34,29.573636363636364,45.44,17.27
2023-02-26,43.31,22.94,29.03818181818182,45.0,16.35
2023-02-27,42.37,22.61,28.532727272727275,44.67,15.42
2023-02-28,41.52,22.04,27.996363636363636,44.37,14.45
